source_row,index,valid,issues,x_mm,y_mm,z_mm,r11,r12,r13,r21,r22,r23,r31,r32,r33
232,232,True,,1067.5617225433027,-434.6604949632942,1081.2819685922896,0.023467338584291796,0.23729019882958458,0.9711553148488592,-0.11861603744589032,-0.9639001092907693,0.23838375567533623,0.9926628429030702,-0.12078882749931585,0.005526252883750411
233,233,True,,1067.9284666999915,-433.8922410479922,1081.4576671975656,0.020269855840990024,0.2373499815872976,0.9712127054279589,-0.1081509908023008,-0.96519156521985,0.238135687407278,0.9939278123348125,-0.10986459242615744,0.006105341789628207
234,234,True,,1068.0239650104675,-433.05237852911364,1081.7397037792873,0.01931110185238041,0.23705371326579727,0.971304596083095,-0.0982144163735368,-0.9663373639251932,0.2377940863405027,0.9949778941070263,-0.09998817984645027,0.004621052839059815
235,235,True,,1067.6967342010869,-432.35911151253634,1082.2611654810978,0.021881812334717286,0.23630261223244559,0.9714330968940017,-0.0869434697150998,-0.9675347473078189,0.23731275950924952,0.9959729009179153,-0.08965259730826451,-0.000626444757677199
236,236,True,,1067.0231034780454,-431.6427526587942,1082.9498619098651,0.02741761506204289,0.2353320632093972,0.9715282262548619,-0.0758046078142703,-0.9686055711138164,0.2367634030871376,0.9967456725857577,-0.0801378040183659,-0.008717599938037404
237,237,True,,1066.2417567127923,-431.01152953950185,1083.712091449001,0.033903747361552806,0.23428592922789024,0.9715763682185092,-0.0638307575352358,-0.9696429217930858,0.2360471109949149,0.9973846651655127,-0.07001933720331664,-0.017919880308927806
238,238,True,,1066.0421424144513,-430.3027316299371,1084.1598045355638,0.03544111705350472,0.23365051179072177,0.9716745162666013,-0.0524652910175708,-0.9705095689015171,0.23528401966354043,0.9979936475050537,-0.05931791475199921,-0.022137401135480496
239,239,True,,1066.3113512015477,-429.1597492938912,1084.2409421019304,0.03298620136101048,0.23335607638499578,0.9718316994901797,-0.0448615144221079,-0.9710351274791255,0.23468750653870307,0.9984484739051516,-0.05133929115013945,-0.021562053257408904
240,240,True,,1066.6335440526443,-427.74329393939297,1084.2210353263122,0.030100212353251176,0.23313959525891492,0.9719773178108627,-0.03964852256478479,-0.9713741288015054,0.23422274986334304,0.9987602174069206,-0.045587619126532045,-0.01999492704801179
241,241,True,,1066.690982388088,-427.0985833529664,1084.5040747317819,0.029337590702727706,0.232186180134682,0.9722288226164787,-0.027449068180059797,-0.9720935445012272,0.23298216540131822,0.9991926012675464,-0.03352191064819807,-0.022145588244356293
242,242,True,,1065.8792943467085,-426.61386165021906,1085.286309783959,0.036096000993677435,0.23091678566890828,0.9723037163400149,-0.013752392249095394,-0.9727308460572952,0.2315287732358248,0.999253696725557,-0.021728764921146313,-0.0319360353724457
243,243,True,,1064.7839889784357,-426.15672256911483,1086.2164887535012,0.045399794560757434,0.2296155799256056,0.9722219623672718,0.0003236977462779056,-0.9732287875988156,0.2298382522747436,0.9989688452967941,-0.010119903377376732,-0.04425871306333347
244,244,True,,1064.4172397454456,-425.5909219299445,1086.7506154745138,0.04838559870457723,0.2285684161830035,0.9723246952338468,0.013470663665007706,-0.9735256786521714,0.2281803984246968,0.9987378910697361,0.002057213752248344,-0.05018359107470992
245,245,True,,1064.4915918273412,-424.1956688499314,1086.8417521267534,0.04763005896091853,0.22808035053952364,0.9724765967267015,0.019055275659497307,-0.9736118721346724,0.22741332174689982,0.998683270087629,0.0076990996997339176,-0.05071932482687011
246,246,True,,1064.726304008112,-422.62105589377074,1086.8055700314435,0.045486130116244666,0.22769145647409064,0.9726703514633082,0.022998999752802507,-0.9736587436029908,0.2268472988946884,0.9987001842281891,0.012052039418820508,-0.04952464405150779
247,247,True,,1064.8044776727634,-421.7151318925091,1086.9687435882497,0.04460279056627835,0.22649429970388069,0.9729907107857452,0.03326200332110521,-0.9737566879811196,0.22514784419822362,0.9984509152726376,0.022321398112337534,-0.05096591976549661
248,248,True,,1064.2123994526553,-420.85032116700006,1087.5145732492124,0.049646795052116326,0.22540991541179647,0.9729982352374027,0.0439363064837026,-0.973749405624725,0.22334210534080876,0.9977999783090915,0.03166172894112898,-0.05824721630116898
249,249,True,,1063.4309742426944,-420.4223591300664,1088.2246988992902,0.056376245019942935,0.22393756385725186,0.9729715753767582,0.05880698796541791,-0.9735743339590224,0.2206688795971948,0.9966762047745931,0.044777044899426986,-0.06805555881916002
250,250,True,,1062.8915660485943,-419.96381761159734,1088.8208799005517,0.060991454749754925,0.2225467573047875,0.9730123243107627,0.07342182831901381,-0.9731865600576264,0.2179842986306521,0.9954342155932767,0.05814516434174091,-0.0756958538486097
251,251,True,,1062.5913396779974,-418.5543663674602,1089.0900687548183,0.06362329372070769,0.22206314165446642,0.9729542834145276,0.07904949064820031,-0.9729876121913028,0.2169015549748948,0.9948383057182654,0.06311154918725718,-0.07945865487658202
252,252,True,,1062.5704492648274,-417.1648335103102,1089.2045700594367,0.06375172797567469,0.22138822835785438,0.9730996709097617,0.08488292379913101,-0.9727525829863556,0.2157482364717834,0.9943493382244625,0.06884522233201207,-0.08080673817590542
253,253,True,,1062.5900555664552,-415.6541059536221,1089.262828473802,0.06353799790453103,0.22068622166868296,0.9732730934264467,0.08963194021362181,-0.9725642200509568,0.2146740626396583,0.9939461947790865,0.07359639557937024,-0.08157531760219702
254,254,True,,1062.42402920058,-414.39131295215174,1089.45905978757,0.06498333447043421,0.21974975132674102,0.9733895484506393,0.09679696267623661,-0.972239395575378,0.2130279458378153,0.9931805043685458,0.08037788553488702,-0.08445046630529439
255,255,True,,1061.901383248908,-413.88624533024375,1089.9455295904627,0.06964600548537712,0.21802786902964347,0.9734543041387838,0.11134917344322641,-0.9714248999741506,0.20960683501193852,0.9913378815991253,0.09379505336959068,-0.09193308691627045
256,256,True,,1060.8726009033148,-413.29798763018164,1090.7351755239251,0.07891504748520738,0.21700936955835928,0.9729744851764055,0.125110602149001,-0.9704573145278416,0.2063006008457677,0.9889993693174541,0.10544920200406374,-0.10373385795575284
257,257,True,,1059.9405765514448,-412.17033747660656,1091.3948362840426,0.08739080328248118,0.2167367367637672,0.9723106676565039,0.13365282530410744,-0.9697713212243615,0.20415804372834834,0.9871675489955454,0.11211053236761451,-0.11371657197778014
258,258,True,,1059.377466026836,-411.0294863455667,1091.8351774167077,0.09255113988444377,0.2161252600953559,0.9719692168246918,0.1421091850306864,-0.9690329896061134,0.2019406957127574,0.9855147213695006,0.11943591170059818,-0.12039849235037232
259,259,True,,1059.0691779888523,-409.7072774767135,1092.0887880613757,0.09542252168827822,0.21536531341540988,0.9718602389912514,0.14887356913416433,-0.9684225027713007,0.19998629087871375,0.9842414352017016,0.1256011062994772,-0.12447152014996112
260,260,True,,1058.9708148626023,-408.7368849239234,1092.236714544212,0.09645006002157298,0.21370110992311306,0.9721261345830923,0.159204190987361,-0.967417213052278,0.19687041794597612,0.9825229826797411,0.13577839116661006,-0.12732956058320538
261,261,True,,1058.890063508203,-408.18848400825726,1092.398429126271,0.09743129974888964,0.211177896810407,0.9725795791234645,0.1738168745892572,-0.9658205403978762,0.1922976283098077,0.979946343397058,0.15031493486772235,-0.13080743258105768
262,262,True,,1058.8078164856202,-407.35721265251243,1092.5395864529953,0.09840578418444382,0.20918595650975097,0.972911885649541,0.1855681399852709,-0.9643663021531644,0.1885791629365203,0.9776915500613943,0.16198416857993364,-0.1337174710649887
263,263,True,,1058.621685025734,-406.0059781724686,1092.6961483166397,0.10025244128553046,0.20831259831898527,0.9729107407146272,0.19208396325371005,-0.9634937939467902,0.18650324417223313,0.9762444361311561,0.16818314543263055,-0.13660611448741242
264,264,True,,1058.2725496423582,-404.50202410086393,1092.9424095634909,0.10356614781231394,0.20794881191396453,0.9726414265549709,0.19708712623074343,-0.9627999798045923,0.18485903700491293,0.9749003629609668,0.17254996526179706,-0.1406975187653559
265,265,True,,1057.880128136046,-402.78353376636545,1093.2014125864107,0.10723942782760712,0.20801481216493795,0.9722291617922151,0.19995843444330932,-0.9623999440058973,0.18385584644614003,0.9739180302336478,0.17468882533645777,-0.1448015355180336
266,266,True,,1057.431658038773,-401.66889521111705,1093.5015087763702,0.1116911934863993,0.2069390403033524,0.9719574635218927,0.2090109709636132,-0.9610907624238176,0.18060719919331222,0.9715140201327161,0.18297753955590457,-0.15059790404795162
267,267,True,,1057.0320662913273,-400.95342070037816,1093.7777555802315,0.11588349907353265,0.20503549149970815,0.9718700848714028,0.22211925524817414,-0.9590321145442,0.175842087455981,0.9681084913843443,0.1954938630708226,-0.1566783278286294
268,268,True,,1056.6758744005085,-400.2338879027279,1094.0150254120638,0.11971707697513687,0.20319657486082854,0.9717916306726236,0.23512830219880923,-0.9567872141187276,0.171093273988283,0.9645633742712993,0.2080129295590828,-0.16232103422111832
269,269,True,,1056.1611895879498,-399.3895799940241,1094.3546207181778,0.12495085911510215,0.202040858361573,0.9713736533172582,0.24681794585441622,-0.9545982228671348,0.1668026813427011,0.960972520112102,0.2189103114323923,-0.1691451776964647
270,270,True,,1055.5612457813374,-397.99627406338533,1094.7481330714359,0.13073068058468856,0.2021290678841306,0.9705943174520222,0.2529718811284704,-0.9533906774501004,0.16447323037370432,0.95860039459213,0.2240313729537252,-0.17577038265954173
271,271,True,,1054.9581162665063,-396.27670096303973,1095.1477299821804,0.13639830254625096,0.20284312753344938,0.969664977543765,0.2558432972608972,-0.952820619814283,0.16333117798937768,0.9570473918825408,0.22580418966258,-0.1818591697486053
272,272,True,,1054.3517290469906,-394.96143325495973,1095.527428515772,0.14248042531810823,0.20249671302103583,0.9688624306973861,0.2630088418387334,-0.9514052134134406,0.16017012519310161,0.9542146915216823,0.23199827823801186,-0.18881504542482555
273,273,True,,1053.8685038826304,-393.74544149744935,1095.8220164525828,0.14753299797664168,0.20167377695073785,0.968277698905871,0.27121413137068273,-0.9497135735627455,0.15648329986144124,0.9511450517417784,0.23952414467252303,-0.1948108689627608
274,274,True,,1053.3935343242856,-393.02693467637994,1096.0620271472083,0.15299757953499854,0.19973448377963726,0.9678315331945502,0.2845777547885047,-0.9467810364442568,0.1504033593676442,0.94636527944339,0.25241197479283917,-0.2016951978734587
275,275,True,,1052.779624916257,-392.3528417912334,1096.4084491494316,0.1597494447736091,0.198182688541117,0.967059324373194,0.2983213091878904,-0.943528082503541,0.1440803734434859,0.9410018657680476,0.2654776440489969,-0.2098502064122106
276,276,True,,1052.1760736106473,-390.8084721630405,1096.800413426309,0.16565957608960047,0.19870717341515504,0.9659567092179511,0.3030343032208339,-0.9423584361024926,0.1418830115902823,0.9384706260300733,0.2692137387649895,-0.21632578889004073
277,277,True,,1051.5946189630472,-389.06809788192254,1097.1953828255764,0.17119781974576578,0.19965152542973003,0.964795613022716,0.30572057375733136,-0.9416799188399906,0.14061956206373674,0.9366035646396955,0.27088410593294476,-0.2222511279096795
278,278,True,,1051.0395637578156,-387.5305502539431,1097.54255878936,0.17681363278737205,0.1999310805778784,0.9637242874803429,0.31060589451674775,-0.9404508885145346,0.13811627197283255,0.9339490979448416,0.274917604585782,-0.22838431018095853
279,279,True,,1050.594325040661,-386.010647546042,1097.811398629636,0.18144892020519363,0.19991050437321806,0.9628665949120964,0.3156701283176533,-0.9391445889168186,0.13549838078802331,0.9313585021055455,0.27936218668514434,-0.23351254614304767
280,280,True,,1050.0814122525744,-385.60790026193246,1097.9546643980104,0.1881374753273339,0.19742495870359494,0.9620954609904055,0.3323940272721694,-0.9345807710574884,0.12677930826195222,0.924185317461409,0.2959428459187257,-0.2414525438637585
281,281,True,,1049.4075718807808,-385.1896314065747,1098.2472754788935,0.1961792087723656,0.19567467280762563,0.9608460545098145,0.3487772576624519,-0.9297313560744498,0.11812717752246683,0.9164432020495915,0.31194715570684955,-0.2506408375813853
282,282,True,,1048.7773391789099,-383.509973118775,1098.6725197424316,0.20227145906403365,0.19689254577145154,0.9593328839708061,0.3520754057291039,-0.9287088292108152,0.11637361911775301,0.9138540176246935,0.3142184526177828,-0.257172312867642
283,283,True,,1048.1489031675342,-381.84320425005143,1099.0998321531426,0.2083755526321721,0.1980998485610147,0.9577766331798558,0.35551069849564404,-0.9276300654440057,0.11451901562399612,0.911148600569839,0.31663687669703416,-0.2637220430589203
284,284,True,,1047.5215040025994,-380.1133947592005,1099.533852638925,0.21449640563768801,0.1993500029323155,0.9561646658914971,0.3583725062451347,-0.9267365327987944,0.11282085597818321,0.9086035652230808,0.31846345961029016,-0.27022321542930366
285,285,True,,1046.8635190059151,-378.6380016263445,1099.9424735167977,0.22131981508768647,0.2000872866504381,0.9544540937993916,0.3639072532377438,-0.9249735246529244,0.10952392310407101,0.9047591118582409,0.3230929532069855,-0.27752818432994486
286,286,True,,1046.20202592085,-378.1043841483833,1100.1422113741673,0.22974053221019225,0.19862220531040053,0.9527688635851882,0.37923060085360705,-0.9198483108508408,0.10031568372426822,0.8963277521286451,0.33827253004417646,-0.2866500587502502
287,287,True,,1045.6469973937733,-377.41794987575275,1100.3052678737176,0.23685835149670587,0.19739915949273645,0.9512789775653744,0.39278312765309875,-0.9150102452398642,0.09207424035599421,0.8886053882108259,0.35183777929273746,-0.29426287755176067
288,288,True,,1045.1085433822716,-375.9335495274976,1100.6180246651631,0.24252121295806278,0.19813207224669166,0.9496984485680608,0.39806135078149396,-0.9130474540233966,0.08883415849438711,0.8847206464638216,0.3564940794019239,-0.3003020963496799
289,289,True,,1044.4719654737764,-374.3903575604958,1101.0278770397995,0.2489690595910368,0.19938601926090582,0.9477655948016073,0.40273596198209877,-0.9112751814425408,0.0859144261065501,0.8808053997863026,0.36030925468291,-0.30717924522522305
290,290,True,,1043.8128658579367,-372.62385160641253,1101.5107478532107,0.2553138430380974,0.20119610144940467,0.9456928519951278,0.4051705731103332,-0.9103471688706097,0.08429020592399762,0.8778676712572129,0.361646458424283,-0.31394297391502723
291,291,True,,1043.136507705578,-371.21214260613885,1101.9076816650759,0.26256655262170797,0.20221290747114884,0.9434875439010398,0.41129612147787936,-0.907971964658828,0.08013995165235321,0.8728655714951791,0.36701069663655933,-0.32157245319327654
292,292,True,,1042.502718652261,-370.33700658244516,1102.1074628785072,0.2705336804120198,0.20187737741756928,0.9413060353836745,0.42290160986706915,-0.9032961305259664,0.0721826083531053,0.8648501350722959,0.3785520110418393,-0.32974629459875787
293,293,True,,1041.9467928454342,-369.38927910380824,1102.2627590674538,0.27759183068198817,0.20160287130762414,0.9393077545826736,0.4336202509243735,-0.8987660082551476,0.06475446234346632,0.8572725666477996,0.389327554490598,-0.3369091892297755
294,294,True,,1041.3405519847352,-368.190778438523,1102.5294494516684,0.28454609435870926,0.20225866260557662,0.9370832159345337,0.441695275434235,-0.8952163703616567,0.059101048176633315,0.8508459342585354,0.3970882567358356,-0.3440670174809194
295,295,True,,1040.652375822751,-366.7532014940242,1102.9460604363885,0.29171044792394374,0.20385926448664046,0.9345300502685712,0.4473315423802904,-0.8926696258854194,0.05509473852607111,0.8454581632249362,0.40197305793367744,-0.35159373562645546
296,296,True,,1039.9538016684132,-364.9836586529216,1103.4832421643523,0.29831966202886856,0.20624203348183986,0.9319171652417706,0.44965838003320663,-0.891604216075757,0.05337848950511151,0.8419101617826535,0.4031205098989762,-0.3587215270734325
297,297,True,,1039.2674436554723,-363.55442937618653,1103.8834214035037,0.3056933091873784,0.20779660089871735,0.9291782247626174,0.45545032895844895,-0.8889143301315905,0.04895213517658231,0.8361319265341508,0.4082301879352444,-0.366376193397776
298,298,True,,1038.650284160933,-362.36209684331254,1104.1324184964938,0.3130134536659541,0.2086081553952705,0.9265555651587737,0.4635819044056052,-0.8850270601306948,0.04264880706528722,0.828923636851902,0.4161847430396775,-0.37373234263201466
299,299,True,,1038.0769470229718,-361.3961012441088,1104.241801745106,0.3204533441281366,0.20889469615348433,0.9239440784787993,0.47385494620736435,-0.8799231491821815,0.03459395161192551,0.8202262762140153,0.4267297241255358,-0.3809601007400043
300,300,True,,1037.411791998533,-360.4884290636705,1104.4123510364132,0.3287030882990059,0.20966283840290179,0.9208668600484735,0.48452946488329146,-0.8743846801007193,0.026127167184256114,0.8106697708701166,0.4375990463860743,-0.38900076760771474
301,301,True,,1036.6875471563544,-359.05289797392027,1104.8521910171485,0.3361496442530839,0.21190503196140884,0.9176598902087634,0.48998277573851023,-0.8714607299936514,0.02175030019372201,0.8043135558649438,0.44232618451586897,-0.39677103012130754
302,302,True,,1035.971395143655,-357.2825907913061,1105.4286538974159,0.3427461374687348,0.2148135457922603,0.9145382582453396,0.4921969590657219,-0.8702552475540258,0.019948874432844314,0.8001670067784095,0.44329554999891185,-0.4040071987161157
303,303,True,,1035.2909511998992,-355.72987783706145,1105.8707906616955,0.3496981087929635,0.21710898668339618,0.9113588319690185,0.49655773652536533,-0.8678523182581619,0.016210120010043513,0.7944442378187601,0.4468736304541174,-0.41129346141329115
304,304,True,,1034.682131335599,-354.23162651401395,1106.2226900902115,0.35616783059319645,0.21901575584917332,0.9083923024444623,0.501422094937771,-0.8651198251397446,0.011982105757957513,0.7884924597982869,0.45122033070329753,-0.4179471904454601
305,305,True,,1034.089771133169,-353.4868736259666,1106.172873685022,0.36446586117307955,0.21954522775985288,0.904966589995034,0.513407261296407,-0.85814391408113,0.0014166063818699109,0.7769025808217453,0.46410011386918737,-0.42548027477089817
306,306,True,,1033.3772394877478,-352.89078760574176,1106.1824647170602,0.3738790610853424,0.22065660375644028,0.9008468853809821,0.526473306284908,-0.8501296426458932,-0.01026881026231899,0.7635707599504976,0.4781111313423266,-0.43401548432651615
307,307,True,,1032.6287372377467,-351.3768451814577,1106.6779556043593,0.38115423278777494,0.2237096380913131,0.8970370386182593,0.5309174940879513,-0.8473031548626073,-0.014282094777818291,0.7568672705959301,0.4816963375249247,-0.4417245443890808
308,308,True,,1031.911672085511,-349.6334256128126,1107.2658132683089,0.38757793508122057,0.2270369465324232,0.893441418979113,0.5332476550637186,-0.8458003157974952,-0.016394028361045688,0.7519509841786381,0.48277950526725044,-0.44888045923907893
309,309,True,,1031.2178370069455,-347.9245891447998,1107.8105011386067,0.39402188269894506,0.2301738916594599,0.8898127530850062,0.5359316522560122,-0.8440479389777262,-0.01898264516850219,0.746675311005071,0.48435839654721774,-0.4559308320674187
310,310,True,,1030.484926221523,-346.2020190686079,1108.412033201126,0.4007239230953758,0.23358690983820732,0.8859218323369669,0.5384794813797373,-0.842365188492841,-0.02146479323053529,0.7412558165654153,0.48565218497156765,-0.4633376410786002
311,311,True,,1029.7621655977127,-345.73618603040717,1108.2471408821864,0.41062497227597733,0.2352122197719103,0.8809440071953062,0.5522664728024809,-0.8329313886096188,-0.0350292004927176,0.7255266191957809,0.5008997040714068,-0.47192225132909077
312,312,True,,1029.1111681606458,-345.3040850511264,1108.01789795121,0.41961214530686236,0.23669287099187572,0.8763002523864729,0.5658714934828836,-0.8230566863951179,-0.048653302495715194,0.7097288921654687,0.516288849193852,-0.47930233029233704
313,313,True,,1028.484205221626,-343.7226880475992,1108.4246410727262,0.42547097157339664,0.23971033696761399,0.8726473552926537,0.5694324532844234,-0.8203737777221303,-0.052283324037439204,0.7033641542578588,0.5191587610517556,-0.48554407351787676
314,314,True,,1027.821739690678,-342.14535486297433,1108.8739595723903,0.43155418856081085,0.24298443676106748,0.8687459616179676,0.5729969299681361,-0.8176456502134749,-0.0559473764717775,0.6967320148971993,0.5219330935846958,-0.4920877414022811
315,315,True,,1027.151521074262,-340.38214036569696,1109.4454908287582,0.4373195422236553,0.24654071535755434,0.8648521802367606,0.575008204224888,-0.816080651376829,-0.058120009656229696,0.6914601818350512,0.5227141150948156,-0.49865095088376377
316,316,True,,1026.4592998871813,-338.8193203060622,1109.912912597454,0.4437414519268698,0.25004341045867146,0.8605648242451174,0.5786895879392738,-0.813178590330669,-0.0621203753892378,0.6842601001465064,0.525565289106903,-0.5055385665144355
317,317,True,,1025.7793894771748,-338.0755344543293,1109.799527406016,0.45201504211628146,0.2527178917919733,0.8554624882885495,0.5890374854716346,-0.8047561194712795,-0.0735012168795993,0.669863599854381,0.5371231286602249,-0.5126221827509823
318,318,True,,1025.1441718481308,-337.3025776935632,1109.669192893508,0.4595604080135534,0.2553526671487309,0.8506463699836999,0.5988290821724533,-0.7964125332974091,-0.08444410667003718,0.6559024025957776,0.5481989531062904,-0.5189122720482275
319,319,True,,1024.5097488303766,-336.07087346764433,1109.8368908802129,0.4658744640025289,0.2585668041939444,0.8462293965345844,0.6048093565999862,-0.7911268812537339,-0.09123540939159222,0.6458843750699247,0.5543117043024358,-0.5249494342447296
320,320,True,,1023.8515254799083,-334.73180926668635,1110.1124670959045,0.4719861797661777,0.26210950973843944,0.8417408455186219,0.6098632579683787,-0.7865424772996267,-0.09704503069998642,0.636628504459174,0.5591507277184223,-0.5310881386380553
321,321,True,,1023.1977150584642,-332.98292017414394,1110.6734800824102,0.4771791040070368,0.26599692749517223,0.8375832718375946,0.6117733018602504,-0.784774860640081,-0.09930682372500291,0.6308989854406557,0.5597982249618784,-0.5372079834658839
322,322,True,,1022.5471285132448,-331.5201248502941,1111.0154283873985,0.48296579566570735,0.26970193382548524,0.8330695691884226,0.6158239322004173,-0.7809648970110289,-0.104185959542393,0.6224989355382113,0.5633424327417089,-0.5432682382823856
323,323,True,,1021.9074750574986,-330.51302359092483,1110.9885613349556,0.48955058709034344,0.2731208346112864,0.8280973568251104,0.6231558560709738,-0.7738680619355629,-0.1131591876983391,0.6099319648321049,0.5714308640748507,-0.549044411554036
324,324,True,,1021.2851060708806,-329.6480627965665,1110.8283149645204,0.49606389643323645,0.2764791960133907,0.8230916503204635,0.6312888859371887,-0.7656884432998982,-0.1232702327780808,0.5961501095761524,0.5807585229411343,-0.5543686362733498
325,325,True,,1020.6459788515555,-328.8252108472919,1110.6452251218454,0.5025062487192385,0.2800733997450841,0.8179525418710729,0.6394484761184919,-0.7571384469882977,-0.1335927336417949,0.5818875461700976,0.590169689875191,-0.5595593094255187
326,326,True,,1020.0056229770562,-327.6353587793161,1110.7577105498676,0.5080600969722884,0.2839621396129593,0.8131669208292596,0.644908352991049,-0.7512145646453747,-0.140605455466824,0.5709362084391579,0.5958541609581078,-0.5647917003303322
327,327,True,,1019.3992505878007,-325.905469001896,1111.2594077923031,0.5123917768596732,0.2879166251200192,0.8090480109277107,0.6467041972747554,-0.7492260926740915,-0.1429473444437786,0.5650029630309927,0.5964597882806622,-0.5700941788252065
328,328,True,,1018.8126885110698,-324.43069948468457,1111.5203192133622,0.5170225883108717,0.291680231428054,0.8047423722971245,0.6501631198808903,-0.7453270937625827,-0.1475650393899915,0.5567544887318594,0.5995082700826565,-0.5749906724281938
329,329,True,,1018.2243625477297,-323.1362348042459,1111.6279195914228,0.5218750900695439,0.2954489893870622,0.8002226471645684,0.6547258844003766,-0.7400642420311879,-0.1537495819927593,0.5467910082115929,0.6041645573326584,-0.5796591938389166
330,330,True,,1017.6059346637078,-322.4720408518148,1111.2101653913137,0.5277098055917856,0.299335246518198,0.7949344446394115,0.6630969844650605,-0.7300569484658542,-0.1652853326525642,0.5308716890884495,0.6143413238490595,-0.5837465096561706
331,331,True,,1016.9531139007972,-322.1562109774202,1110.542858135244,0.5338598673190954,0.30349874225116014,0.7892288359645774,0.6731665334786571,-0.7173790974689533,-0.17948272540542262,0.5117034886243849,0.6271010635986787,-0.5872851060286136
332,332,True,,1016.3484730397582,-321.0191297261064,1110.5302903402073,0.5383497604602342,0.3075963656834662,0.7845788750856932,0.6781283495725295,-0.7108566675108978,-0.18661387880149272,0.5003213736374309,0.6325087146226717,-0.5912793324714893
333,333,True,,1015.8232470455165,-319.32515800957555,1110.904177553233,0.5416249467561478,0.3112740264572286,0.7808654797751688,0.679857543887131,-0.7085385839187548,-0.1891211123015187,0.49440483115677375,0.633309999566966,-0.5953841678927412
334,334,True,,1015.3282925417352,-317.7211770792089,1111.1532668069876,0.5448145545513556,0.31475233233729866,0.777243893792186,0.6820722172567234,-0.70552215532938,-0.19239537100950121,0.4878058954087222,0.6349562643423695,-0.5990625599859147
335,335,True,,1014.7869239987159,-316.1252393603353,1111.4538150222102,0.5482121407562277,0.3185888640086687,0.7732816979970107,0.68430345183651,-0.7024374804215523,-0.19573035509000322,0.4808245361169825,0.6364610921562194,-0.6030962142471143
336,336,True,,1014.1180799902762,-315.98691972761634,1110.5174669747928,0.5535533098098965,0.3232889889947907,0.7675043731427429,0.6942058542567562,-0.6882174789668615,-0.210795952428279,0.46006191443560757,0.6494928261645574,-0.6053941721280607
337,337,True,,1013.4570980018171,-316.2368995990214,1109.2609595673564,0.5586554041690434,0.32799235982668323,0.7617907529551973,0.7053991227960917,-0.671004389022854,-0.2283969953186139,0.4362524692780859,0.6649617446194858,-0.606225751054327
338,338,True,,1012.9515026648016,-315.1097804785353,1109.0785542392407,0.56166059267308,0.3316808553680979,0.7579743985257096,0.7095282459886256,-0.6643145978999114,-0.2350654869634918,0.4255667359914646,0.6698312662151312,-0.6084562663151767
339,339,True,,1012.5389704415384,-313.5954336451948,1109.1385073535164,0.5638795355118918,0.3347162188581311,0.7549867033691448,0.7117756579883043,-0.6605895201518025,-0.2387402323885272,0.41882607622521506,0.6720018889102375,-0.6107357687043253
340,340,True,,1012.1628309825503,-312.00256716554736,1109.2149403605645,0.5658251783170937,0.33750109225137465,0.7522864350176457,0.7136328058012057,-0.6574695526987053,-0.24178917626408195,0.41300131484866726,0.673666683162596,-0.6128646783181247
341,341,True,,1011.7460299435301,-310.37233790156847,1109.3800569362502,0.5678880967130102,0.34059917453478644,0.7493299085969389,0.7152981430842862,-0.654636615161781,-0.24453929866117322,0.4072489117380756,0.6748652490651363,-0.6153902985036446
342,342,True,,1011.1380192182115,-310.4432622326424,1108.0878767466431,0.5713503352922502,0.3451590976395287,0.7445965294561206,0.7242471277578926,-0.6387988150477838,-0.25961928246567234,0.38603742343958863,0.6876054618821857,-0.6149584022467779
343,343,True,,1010.5589949083655,-310.6160629988266,1106.7298197062785,0.5743304415829992,0.3495187250788268,0.7402575259261799,0.7329930640836235,-0.6222088824132042,-0.2749132129443996,0.3645074922088412,0.7004946591269509,-0.6135483034433707
344,344,True,,1010.13387949473,-309.693005042312,1106.2108883744113,0.5761969760211129,0.35272930864285973,0.737278156226302,0.7370971911523138,-0.6139953713353343,-0.2823073055628468,0.35310731459358735,0.7061102738263445,-0.6137780588921292
345,345,True,,1009.8003357501051,-308.7456880721473,1105.616396715092,0.5775991516289725,0.3552530590406298,0.7349656346250252,0.740966883938922,-0.6059787190394401,-0.2894095177722458,0.3425599173040181,0.7117478880288963,-0.6132435461894974
346,346,True,,1009.5651004740266,-307.1787672688923,1105.4801479083133,0.5784587944661637,0.35702916545424407,0.7334272957286214,0.7425258287106783,-0.6027022081188381,-0.29224209489085806,0.33769929938078513,0.7136387204627583,-0.6137417696833124
347,347,True,,1009.2857836900193,-305.8932615754189,1105.1191180814558,0.5794295546345697,0.35913762344450134,0.7316293861256667,0.7450496991006504,-0.5973091592808594,-0.2968547020163626,0.3303972413414111,0.7171066417666404,-0.6136739584243059
348,348,True,,1008.8263683397772,-305.8388935045639,1103.751192875058,0.580813539710606,0.36259045646395416,0.7288235677927118,0.7516240166801176,-0.5826831314930222,-0.30909821387890957,0.3125971363248275,0.7273297251967275,-0.6109619474294371
349,349,True,,1008.3601950031502,-305.8979682797085,1102.3289957168427,0.5820065826111783,0.3660789526492375,0.7261229497987893,0.7581220541533896,-0.5672564563545404,-0.3216691836815186,0.2941416135189014,0.7377034045951848,-0.6076795191917944
350,350,True,,1007.9827103550252,-305.7005917134523,1101.044227608903,0.5828045672132571,0.3688833907169495,0.7240606884015556,0.7634408491157044,-0.5538001431571143,-0.33236045393616237,0.27838266170302417,0.746478697279652,-0.6043779017889499
