row_label,inserted_transition_point,frame_a_origin_dy_mm,frame_a_origin_dz_mm,x_mm,y_mm,z_mm,r11,r12,r13,r21,r22,r23,r31,r32,r33
117,0,-4.000007426799859,4.00003730035239,1096.5644648452692,-665.118603006737,944.8357646267026,-0.22635935184312844,0.2911006237667643,0.9295277675657461,-0.9674854200181924,0.043361041797985334,-0.24918222670651138,-0.11284239400766305,-0.9557092899500319,0.271820431935911
118,0,-4.000007176928926,4.000035310237431,1097.0178919608074,-666.2143201454687,944.9676056068521,-0.2267763021917725,0.2934600932590373,0.9286838441733672,-0.9690604351326635,0.027408934851806437,-0.24529701048072822,-0.09743911855471055,-0.9555783191108339,0.2781648687749669
119,0,-4.000015093966285,4.000032217635657,1097.6286286014813,-665.5944413331824,944.9600798650417,-0.2266891977616021,0.29656518544508326,0.9277182214444882,-0.9697007834949076,0.020334207984851336,-0.2434479625607722,-0.09106260542925168,-0.9547961095268205,0.2829699473882063
120,0,-4.000022958069048,4.000029503889695,1098.261860372086,-664.5573279554538,944.9265519319636,-0.22651645130203293,0.29977178019551165,0.9267292900777161,-0.9701263266175353,0.015414840173809138,-0.24211008468459783,-0.08686315498012356,-0.9538863991591607,0.28732478105111164
121,0,-4.0000193286301124,4.000028838252095,1098.5817554869466,-666.2663242776772,945.085302916902,-0.22661350497039073,0.3013999912915074,0.9261772857366531,-0.9715968141491292,-0.0034069306731969633,-0.23661788511997658,-0.06816120671098133,-0.9534917084447392,0.29361132782444815
122,0,-4.0000089219766535,4.000029511109004,1098.986753593953,-668.1242694316494,945.3143053998438,-0.22675576650979581,0.3034603248341667,0.9254694233771837,-0.972730999421135,-0.023004372066442662,-0.2307925510734451,-0.04874653956656877,-0.9525663389587997,0.300401639081604
123,0,-3.9999957046999586,4.000030563311861,1099.2052142515345,-670.8714866749506,945.6509456606417,-0.2270975747702926,0.30457877914294545,0.9250180856768393,-0.9735649406888954,-0.04715201181042766,-0.22349047864205918,-0.024453993434177403,-0.9513193234019912,0.3072353285790862
124,0,-3.9999896242544675,4.000030467029725,1099.0524864526055,-673.4217691449833,946.135229917178,-0.22748170642542748,0.3038214477616666,0.9251727412336469,-0.9737821237027257,-0.07032097244632206,-0.21634078762732978,-0.0006699244624550348,-0.9501302482892587,0.3118526294373772
125,0,-4.000000428763102,4.000029088446173,1099.283065292781,-672.2673589653557,946.1833810023104,-0.22753802930121994,0.3049883652964884,0.9247748603068171,-0.9737631093597884,-0.07462290496637757,-0.21498099661210948,0.0034426837894335344,-0.9494279957364617,0.3139659676464493
126,0,-4.000014039103866,4.00002829272725,1099.6002401032392,-671.2941234775811,946.2385818583929,-0.22758485375967494,0.3065920190024872,0.924232907996229,-0.9737221203137596,-0.07982983573803486,-0.21328954437035788,0.008388489188396643,-0.9484874966018355,0.3167034923064778
127,0,-4.000019918242862,4.000029047236308,1099.9414226403708,-671.0523344868396,946.3450858631738,-0.22748802937732854,0.308314930599827,0.9236834414772432,-0.9736310327177689,-0.08865520482518546,-0.2101972092734234,0.01708240670838437,-0.947144211948016,0.32035298212194163
128,0,-4.000011612932015,4.000031576015819,1100.3405992031796,-671.882071942939,946.5546129358507,-0.22738097014230804,0.31032972960713484,0.9230348603054521,-0.9733037031234544,-0.10286045343213986,-0.2051819402528042,0.031269728225770656,-0.9450477162777005,0.3254335847066023
129,0,-3.9999873838447355,4.000034914315183,1100.0930118638723,-676.3329662030417,947.2616587786251,-0.22698309730042304,0.309088597097291,0.9235490851515882,-0.9717228984156014,-0.13523079597132517,-0.193564564204672,0.06506367830586784,-0.9413696781633613,0.3310435723585645
130,0,-3.999971277141627,4.000037171419096,1099.4593189674408,-679.7587386001819,948.0768126403843,-0.22636130141198668,0.3059009103094428,0.9247622366289218,-0.9694910703115589,-0.1624397012470144,-0.18357670888467523,0.09406181908308917,-0.938103393305149,0.3333382631204304
131,0,-3.9999790403063993,4.000038927135295,1099.2615050101022,-678.9439440932234,948.263930051806,-0.22616856778094535,0.3049063106812548,0.9251377846865094,-0.9688923435697381,-0.1683822034602306,-0.18136995376803222,0.10047589521799037,-0.9373790990120399,0.33350415172156367
132,0,-3.999995711671488,4.000041710299286,1099.2048617895507,-678.0871659029383,948.4263009722565,-0.22601048692636627,0.30462652758200803,0.9252685764104578,-0.968285946216236,-0.17409651404231577,-0.17920025155797759,0.10649688333202771,-0.9364256951256954,0.33431322341319764
133,0,-4.000011156558178,4.000046167422489,1099.1815945118412,-676.9255385957857,948.5343786523479,-0.22581934547400268,0.3045198553822292,0.9253503557505552,-0.9678382786049472,-0.17824866903553607,-0.1775288102085757,0.11088142169320159,-0.935678935140172,0.3349779704073811
134,0,-4.00001205694904,4.0000529716265385,1098.9271291877208,-677.4170950795033,948.8756361555032,-0.22512421595180904,0.30327450213452156,0.9259285413827254,-0.9663898789295754,-0.19057930782667987,-0.17254022525424098,0.12413576960152897,-0.9336509539347999,0.33598542665132736
135,0,-3.999995352648396,4.000062715711066,1098.5161713016228,-680.3552329837041,949.5955333296098,-0.22370979089064544,0.3012915626607936,0.9269181861033264,-0.9629988246237985,-0.2149733669936558,-0.1625414262783292,0.15029036307377214,-0.9289832322237189,0.3382350676886205
136,0,-3.999977169181151,4.000075515051405,1098.3394556773217,-682.7793906928954,950.2933079600713,-0.2225185056215242,0.30049167296864326,0.9274644301171175,-0.9593668981029937,-0.2367830735360842,-0.15345660921265472,0.17349544512811793,-0.9239256087820661,0.34097037988142737
137,0,-3.9999698477673826,4.000091297568369,1098.124665640203,-683.9099537309354,950.8250523951577,-0.22155771978481392,0.29948591530121477,0.928019592109966,-0.9564540470634777,-0.2521861110268853,-0.1469619721595704,0.19002061114428814,-0.9201686540745285,0.3423182954488734
138,0,-3.9999758043489217,4.000110798483956,1097.7891511438445,-683.9461509817132,951.217129909683,-0.22068310450188597,0.2978548850992247,0.9287526230433686,-0.9544091501707802,-0.2621853979028296,-0.14269544911041845,0.20100283942695635,-0.9179004763856824,0.34213531532602515
139,0,-3.999990021405702,4.00013562401165,1097.5683107749405,-682.583910849365,951.353689018032,-0.2202541544875704,0.2967675151289085,0.9292024264901478,-0.9537478894295244,-0.26530808658272964,-0.1413385389854395,0.2045802308134714,-0.9173552535185178,0.34147659949443515
140,0,-3.9999956791894293,4.000167423946877,1097.3218050608698,-682.1796998612401,951.6351528982976,-0.21942481859281548,0.29560202132130575,0.9297699683127373,-0.952061569744585,-0.27307839324586325,-0.1378657265520856,0.21314670159537252,-0.9154494175720557,0.3413515013384256
141,0,-3.999984157459403,4.000207894292331,1097.2603539220333,-682.4104166836829,951.9932247365034,-0.2185474873775915,0.2954045653026911,0.9300393209748015,-0.9495870749300825,-0.2839102644227395,-0.13296371264800025,0.2247696218056865,-0.9122122036860383,0.34256023201707225
142,0,-3.9999490841685037,4.000258079594088,1097.0706891403252,-685.0222482717879,952.7630281191105,-0.21663268357598514,0.2947084864490094,0.9307078964001547,-0.9440054148899404,-0.30624291840617673,-0.12275606536761968,0.24884544815033013,-0.9051862697483882,0.344548632262355
143,0,-3.999903752562907,4.000319149013477,1096.3547402810082,-688.740386600941,953.9286670408007,-0.2134196453574731,0.2914774674196625,0.9324660535172903,-0.9362138998184656,-0.33379206341704226,-0.10993812890209419,0.2792052806846437,-0.8964506368933055,0.3441230402797763
144,0,-3.9998698595178572,4.000394657966203,1095.638920918084,-689.5105239446285,954.5971285832613,-0.21115665258991767,0.2880998033175029,0.9340296416042894,-0.9320878582914788,-0.3470831745068467,-0.10366047655617838,0.2943214101838755,-0.8924862874591778,0.34182324994755553
145,0,-3.999837837378886,4.000488209250873,1095.1308460443013,-688.5292598510946,954.8853694201733,-0.20988239197845251,0.2856473908330223,0.9350694892079893,-0.930511979539846,-0.35196226490166665,-0.10134110724738639,0.30016135239274305,-0.8913630754050651,0.3396690011381432
146,0,-3.9997799809367947,4.000601962952571,1094.7019035198998,-687.4282174831384,955.1290815455922,-0.20873452820159438,0.28359255884726664,0.9359514716602124,-0.9291030383671248,-0.35625029626942784,-0.09926364140470559,0.30528255900629975,-0.8903151054398688,0.33784844559678034
147,0,-3.999660195635647,4.000736397082432,1094.2305066643166,-686.2078385433067,955.3578751115022,-0.20753317032776142,0.2813218042560836,0.9369034238723917,-0.9278647614958239,-0.359959893025036,-0.0974467022926,0.3098337741241364,-0.8895430950007461,0.3357322065999734
148,0,-3.999419171489145,4.000888787217623,1093.4950391581617,-688.2303332155795,956.2200838391726,-0.20412603060644274,0.27810799671879816,0.9386098794440182,-0.9211874158530498,-0.3790306977678068,-0.0880311025923787,0.33127980394650985,-0.8826050488812687,0.33355961863879086
149,0,-3.9989961854583074,4.001051223729119,1093.0954009730294,-690.8687219533149,957.2412095558232,-0.20083453493941314,0.27666596489215867,0.9397454088453747,-0.912880596969785,-0.4008854754282015,-0.0770704305605844,0.3554075199707495,-0.8733537539055957,0.3330746392135638
150,0,-3.9982602558275016,4.0011968422233135,1092.8846201424772,-692.5028463216495,958.0462744937365,-0.19838785467327263,0.2760882299212565,0.9404347656361307,-0.9059077353126418,-0.4179120334597676,-0.06841569549630211,0.3741302369748496,-0.8655199718021933,0.33301913487466955
151,0,-3.9976542498531384,4.0012529075514776,1092.306272641482,-693.6698335562552,958.8757584258478,-0.1953190303652081,0.2736667830354094,0.9417839286376919,-0.8994981586577884,-0.4326704228302259,-0.06082242825768959,0.3908369723406975,-0.859012687374851,0.33067153488105555
152,0,-3.9977082422627253,4.001218552430903,1091.7801433645745,-692.5368145609382,959.1707776086753,-0.19362449589410682,0.2712122852886845,0.9428432801363344,-0.8976892178958173,-0.4366971266356877,-0.05873404176225159,0.39580755761272274,-0.8577525959719525,0.32801960526777646
153,0,-3.9980677077293474,4.001035475980274,1091.2951904492086,-691.090102383621,959.3886660307963,-0.1921851867164443,0.26891704618149365,0.9437947214727289,-0.8965231360086946,-0.43926253135426424,-0.05739943509634688,0.3991379718943077,-0.8571651245945933,0.32551010517468487
154,0,-3.998526402869173,4.000755820665793,1090.79530880212,-690.7436196760032,959.8296207009042,-0.1899918836927445,0.2667473088155239,0.9448539344102656,-0.8929850438940345,-0.4469081841172455,-0.05339275560031979,0.4080205822166964,-0.8538846223048532,0.3231102850093855
155,0,-3.9989688339529024,4.000371664052098,1090.5366633786914,-690.7687431270055,960.316584365905,-0.18807759990930256,0.26583755988928476,0.9454931031818621,-0.8885357367052049,-0.456239974470497,-0.048469890580637685,0.41848663181766643,-0.849220511673659,0.32201469150123224
156,0,-3.9993074199016,4.000611749856216,1089.9651124921054,-694.5434208687386,961.6967251744973,-0.18285809458835323,0.2641625465470251,0.9469852513346276,-0.8751412629537869,-0.48264666960750313,-0.03435057775986538,0.4479851416276746,-0.8350271500487733,0.3194353949740945
157,0,-3.999479211866854,4.000971043583211,1089.2218798729612,-698.0429753685355,963.2408239151213,-0.17704572907309796,0.26168322933517896,0.948776421134973,-0.8614033189565506,-0.5074968020007471,-0.020768198035788187,0.4760663104102352,-0.8209560788761643,0.31526494357707924
158,0,-3.999594730574362,4.000984033169496,1088.6992286992706,-697.3906679552468,963.6941209143675,-0.17461169773243437,0.25947068046320954,0.9498345755945906,-0.8578873059533864,-0.513542448763141,-0.01742192877949418,0.48325989415534787,-0.8178930977201825,0.3122671218726786
159,0,-3.9996974128859364,4.000823125000754,1088.122647655285,-696.6554444300508,964.1476457172366,-0.17203270312813548,0.25699209948624124,0.950978343526329,-0.8545333710536998,-0.5192002298701123,-0.014277221663282684,0.4900790413902911,-0.8150988787285114,0.3089277441174503
160,0,-3.999821748170547,4.000566101433232,1087.5717972894715,-695.1691225984321,964.3962706837699,-0.1700663444904991,0.2544705007881547,0.9520095601937328,-0.8531521062310482,-0.5214999625969419,-0.013010482116919086,0.493162166133175,-0.8144216065650605,0.3057916360118777
161,0,-3.999940735516217,4.000286884086788,1086.9785745974975,-694.4145038817476,964.8291038280113,-0.1674087902767233,0.2519357851601574,0.9531540573767805,-0.8497681914831107,-0.527062854114927,-0.009938237054457984,0.4998683003368062,-0.8116237477846261,0.3023219713326016
162,0,-4.0000380011940475,4.0000394803452055,1086.4676244616583,-695.6438556974381,965.7238082382911,-0.1634251488442028,0.25035171643098936,0.9542621436509509,-0.8407618624162027,-0.5414015960415168,-0.0019500025991881832,0.5161508611168721,-0.8026258965942701,0.29896481178318546
163,0,-4.000116246808402,3.9998252778113823,1086.3312529004124,-697.4155398093329,966.7179198058088,-0.16007119012788842,0.2507501608784215,0.9547259140247986,-0.8298131519051636,-0.5579919576326358,0.007423485873696418,0.5345908220464128,-0.7910558337037562,0.2973942180792961
164,0,-4.000188233138037,3.9996501249987677,1085.9971491348952,-699.712624580465,967.9372396541382,-0.15558296801758437,0.25043845567897155,0.9555493289098012,-0.8167710454183378,-0.576676271153923,0.01815317201601372,0.5555888762647027,-0.777640699941264,0.29427188510930824
165,0,-4.000279936417065,3.999493643403676,1085.3126641871663,-700.8832819861534,969.0067304723766,-0.15065049020196727,0.248215483351965,0.9569187549767523,-0.806754309956728,-0.5903098329701152,0.02611100275819232,0.5713597055867263,-0.7680646944907346,0.2891793767001795
166,0,-4.000405282384387,3.9993517301040877,1084.6892209433074,-699.5848335023649,969.3575262402611,-0.14789005733296942,0.24554438516973404,0.9580378311182021,-0.8044921490852012,-0.5933087340535151,0.02787701842180622,0.5752572581048635,-0.7666111798085342,0.28528299281632963
167,0,-4.00054412867111,3.999231131332536,1084.0995923670503,-698.3766938280901,969.7236588239971,-0.14516318164583164,0.2430620839783691,0.9590873130359674,-0.8019110789629642,-0.596697357885212,0.029847688842889717,0.5795397071218796,-0.764769956539154,0.2815326649683594
168,0,-4.000675633899403,3.999160457408285,1083.4751244853167,-697.1855174436296,970.0995357561231,-0.14229679320353253,0.24042506249513285,0.9601809266842383,-0.7992432634009526,-0.600164071723141,0.03183226226481702,0.5839193681940913,-0.7628885084577641,0.2775595343541658
169,0,-4.000777377690085,3.999208262936089,1082.7605217229036,-698.0058707813968,971.0276961603589,-0.13737282677042809,0.23811193681055998,0.961473562826054,-0.7897725032063303,-0.6121736544774792,0.03876609269574242,0.5978194540530686,-0.7540199747433829,0.27215028576813816
170,0,-4.000811064849193,3.9993104226834113,1082.3184201293252,-700.6739920796255,972.4508204574389,-0.13169066246506977,0.23782748248188348,0.962338639978589,-0.7735143055061041,-0.6317809244583108,0.050284020006477616,0.6199461174948356,-0.7377607688586671,0.2671626084169484
171,0,-4.000739475840511,3.999447314750958,1082.2551075074566,-702.471907823297,973.5955647256524,-0.12808583249184197,0.23902914721942978,0.9625274470343296,-0.7597376626802368,-0.6474839459214091,0.05969274394105902,0.6374893751428667,-0.723622558074024,0.2645329658593862
172,0,-4.00057490066005,3.999624447705125,1081.9863018401957,-703.1065697471522,974.4753990113313,-0.12463899979184444,0.23889760225235676,0.9630124897263606,-0.749888850335995,-0.6582396611078213,0.06623640001102452,0.6497167320245404,-0.713896690132918,0.261188981284847
173,0,-4.000258098479765,3.9999089659299942,1081.483002919093,-702.4863617249497,975.044166036781,-0.12131381394706096,0.23723280188819645,0.9638483056238123,-0.7446318320099943,-0.663829792826188,0.06966664132696593,0.6563584335582637,-0.709260603632132,0.2571828198623039
174,0,-3.9996221450828195,4.000415811428758,1080.9609352885443,-700.8781563332577,975.3104266436654,-0.1187937440236066,0.23507432503617195,0.9646906800055872,-0.7431222908642525,-0.6654167789704868,0.07063831173809203,0.658526618445693,-0.7084917585782707,0.25373632145428077
175,0,-3.9983564167934857,4.000968883499758,1080.4383310183741,-699.922941744236,975.7620137233142,-0.11572857498738352,0.23318376495197587,0.96552173911011,-0.7390477577905714,-0.6696697704407997,0.07314923282233092,0.6636379348983287,-0.7051012199114312,0.24983386688616338
176,0,-3.9977492383418864,4.001401505526991,1080.0221665400754,-699.2235829272272,976.2616187291376,-0.11286340135330107,0.2318901602816309,0.9661722445814325,-0.7339216238833133,-0.6749397509967423,0.07625865538373973,0.6697916859975527,-0.7004878914649525,0.24636519900249876
177,0,-3.999427715882007,4.001485572188098,1079.587175150765,-701.5462146490448,977.6435978747272,-0.10722675945822452,0.23193871180101897,0.9668023872664837,-0.7164845569371348,-0.6922070785557249,0.08659815279754153,0.6893129200346428,-0.6834133407868422,0.2404036270688979
178,0,-4.0006682194292695,4.000817913080438,1079.2920793297787,-704.708809245014,979.3787929067578,-0.10122987624164677,0.23311058046566166,0.9671669811522017,-0.6948043858403519,-0.7123561866433745,0.09897236365734273,0.7120388876831886,-0.6619729002201465,0.23407798230721222
179,0,-4.000767085912693,4.000841326752394,1079.117881923927,-705.2148667254221,980.2602274665021,-0.09810323235279685,0.23361870923220188,0.9673665564296778,-0.6839345102968435,-0.721949103628733,0.10499084433742813,0.722917243830129,-0.6513154308523246,0.23060543815508966
180,0,-4.000537029186847,4.001118684606605,1078.7160053904763,-704.7328205411246,980.8945919757022,-0.09477218547689996,0.23270345383010635,0.9679190748381147,-0.6772395274106131,-0.7276977841800791,0.10863957571738132,0.7296333705174001,-0.6452170467950632,0.22656148647216218
181,0,-4.000610227934247,4.001540285996198,1078.2318765255031,-703.1814641849385,981.1927698300713,-0.09204031518769058,0.23089967362635352,0.9686144336625353,-0.6752414257882428,-0.7293919908324601,0.10971025753739613,0.7318316727770203,-0.643950824542297,0.22304649356509562
182,0,-4.001720864944365,4.002033386594337,1077.7786645962613,-701.3760343527184,981.3979345394388,-0.08968939494498097,0.2290907107763626,0.9692642873181618,-0.6743744814212671,-0.7301248999285851,0.11016664337298603,0.7329221454166878,-0.6437663215330969,0.21997738978709863
183,0,-4.0019601841960455,4.002523541085156,1077.3841578279075,-700.4913331003866,981.8603283036427,-0.08682396827264463,0.22800914716828058,0.9697800922585411,-0.669337514215276,-0.7343560203680826,0.11273210462538054,0.7378678002172925,-0.6393223476124903,0.2163747795972259
184,0,-4.001029533205953,4.0025750737257555,1077.2755781648777,-699.651033736197,982.2538636666648,-0.08527862628030441,0.22816678279001817,0.9698801344140404,-0.6640476044675697,-0.73873098445874,0.11540065685039774,0.7428111031080691,-0.6342053703902812,0.2145115690761221
185,0,-3.9997884643757797,4.001517994543592,1077.1242944001904,-701.4437944057736,983.4459522750744,-0.08123253533656553,0.22962269619986594,0.9698838552077758,-0.6464190030937945,-0.752823726401331,0.12409234225543052,0.7586459962604551,-0.6168710192229152,0.20958625432232764
186,0,-3.9989625651524063,4.000095255953126,1076.78705896085,-703.3000143627112,984.8235400530853,-0.07605329654869038,0.23042901674646973,0.9701125524006646,-0.6279677336317642,-0.7668064085156119,0.13290770247346234,0.7745143133612592,-0.5990913119889522,0.2030201425915505
187,0,-3.9994795754519292,3.9995517681532964,1076.4166150684466,-703.9104991775343,985.8015300049656,-0.07190435249314531,0.23040306962884985,0.970435051715541,-0.6151151207094108,-0.7761421461630656,0.13869663739268373,0.7851516747528395,-0.5869563820719509,0.19753241044906417
188,0,-3.999048448180734,4.000417178823411,1076.0548350299096,-704.7298100533844,986.8993593904665,-0.06753463766404653,0.2305825124962875,0.9707063292502454,-0.6009384709061998,-0.7860496303713259,0.14491008514944895,0.7964370828260726,-0.5735483271041784,0.19165147945031386
189,0,-3.9984023262017687,4.001212964507943,1075.7145346373707,-705.8343177373525,988.08758427309,-0.0631664870210085,0.230984695974985,0.9709047662581376,-0.5849064438414658,-0.7968233088753276,0.1515158948285778,0.8086374013549923,-0.5583177273366109,0.18543696630264103
190,0,-3.9982023009879115,4.00198540739718,1075.4969368323134,-706.7047596397892,989.2137396149021,-0.05955690747725016,0.23179937289553892,0.9709387341624502,-0.5697640952958175,-0.8065540085461625,0.15760554244650044,0.8196473939954211,-0.5438195307483467,0.1801068224503536
191,0,-3.9983210899947474,4.001595905816302,1075.2671852289106,-705.6024749291505,989.6137637544605,-0.057513290962098645,0.23146674450359941,0.971141270645839,-0.5649602517099703,-0.8095561257868965,0.1594954331280916,0.8231112533251602,-0.5394831094573918,0.17732974724977202
192,0,-3.9987933304866536,4.0013158957170365,1074.8490886168765,-704.4962797828268,990.0816632109265,-0.054389780461298706,0.23043438099087463,0.9715666461127226,-0.5601423782452435,-0.8125297165518107,0.16135667266647832,0.8266088965618108,-0.5354394977750399,0.17326937509923326
193,0,-3.9998083184767808,4.001224245479634,1074.3633944509986,-703.1593566527586,990.4825704247205,-0.051101734768834076,0.2289962408864131,0.9720850448204147,-0.5565293536418168,-0.8147464714531293,0.16267533860329594,0.8292549012448691,-0.5326808696720459,0.1690780880149625
194,0,-4.001129252423944,4.000640102821944,1073.870468132933,-702.6886981106303,991.1791808264418,-0.04709234204450993,0.22804938567215627,0.972510045714344,-0.5481264405946065,-0.8198173271106385,0.16570140400810102,0.8350686896548393,-0.5252552026050962,0.1636070160305757
195,0,-4.001653397024876,3.9996824070356336,1073.646700241638,-704.023805169396,992.408717203535,-0.04322808955089184,0.22922238066866055,0.972413714667976,-0.5294885490178681,-0.8306422727026532,0.17226517714942852,0.8472149719715373,-0.507435232320306,0.15727770429181706
196,0,-4.001790627237314,3.9990671550007875,1073.9182942813993,-704.9430847876353,993.3638528232163,-0.04261243851568408,0.23196351811775998,0.971790670024249,-0.5128289159412959,-0.8398390818411613,0.17797982915676258,0.8574326113801728,-0.4907782013034267,0.15474519077228507
197,0,-4.001755232363059,3.9990185388521287,1073.9928454860406,-704.6294807740517,993.9433565507231,-0.041784123902359,0.23327092632855106,0.9715136447418184,-0.5030571229714192,-0.8450305281208061,0.18126482717722647,0.8632425024391643,-0.4811528670533837,0.15265746135999442
198,0,-4.00164797776149,3.9992124070958925,1073.5724301360203,-703.9757293216388,994.5909804266696,-0.03817195747259879,0.2326664024166224,0.9718072066254791,-0.49516422568154644,-0.8491251683099004,0.18384460326013904,0.8679604203348819,-0.47418645460323916,0.14762084880837673
199,0,-4.0015173934536366,3.999444762416972,1073.0097853614586,-702.6403987769163,995.0392504888523,-0.034210339921696725,0.23113789878935456,0.9723193530860548,-0.4912152243083574,-0.8511541988375633,0.1850517041501537,0.8703661620548746,-0.4712873874234574,0.14265672926798773
200,0,-4.001357272139139,3.999584615749386,1072.4892657214489,-702.3692616371559,995.8377759959462,-0.029802748200726068,0.23037417730633347,0.9726456367198252,-0.4808405125265663,-0.8563927613788009,0.18810592699641712,0.8763014308517779,-0.4620813528897508,0.13629609531716033
201,0,-4.001136821725799,3.999634653930818,1072.5139798737,-703.1013135179516,996.7950525065048,-0.028172548029768027,0.2320515026332466,0.9722954322957416,-0.464207637728407,-0.8644728716937371,0.19286763124017411,0.8852782481300003,-0.44591339319562495,0.13207448336692987
202,0,-4.000789888020346,3.999566920237455,1073.0425907032725,-703.6148971400321,997.4980034465468,-0.02999193080598988,0.23521721614466026,0.971479976796066,-0.44864851209411916,-0.87167981126186,0.19720248282975855,0.8932049018463019,-0.42993856289898486,0.13167321462656667
